0.000000 37500.00
0.500000 38000.00
1.000000 38500.00
1.500000 39000.00
2.000000 39500.00
2.500000 40000.00
3.000000 40500.00
3.500000 41000.00
4.000000 41500.00
4.500000 42000.00
5.000000 42500.00
